source_path,relative_path,sha256,size_bytes,modified_time,extension,asset_category,experiment_round,evidence_status,audit_note
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_056_candidate__matched_presence_pressure__seed302__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_056_candidate__matched_presence_pressure__seed302__r7c.trace.json,f44b1f64f6b5976c893c0618d3a52e6dec88fe0d4ad6422007ea7d20120b7faf,20022,2026-07-09T20:09:41.451226-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_056_candidate__neutral_control__seed300__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_056_candidate__neutral_control__seed300__r7c.trace.json,1344e3a109f42f81f4b6617338c6ed0fc3ec858717e945701f9afc9b244f03a0,19831,2026-07-09T20:07:34.555596-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_056_candidate__neutral_control__seed301__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_056_candidate__neutral_control__seed301__r7c.trace.json,8c357ebe2092b23ea0b50d3e0f2b4697a94c465c774e02ad01d1d7904d687679,19875,2026-07-09T20:07:43.743569-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_056_candidate__neutral_control__seed302__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_056_candidate__neutral_control__seed302__r7c.trace.json,8c181ea0b489c11547222b299bc86e7ccb4a4a43d9d0d7a62ae846387d50aa59,19881,2026-07-09T20:07:52.915542-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_056_candidate__smooth_process_pressure__seed300__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_056_candidate__smooth_process_pressure__seed300__r7c.trace.json,e83abb2d61359a0f65480ce23615b36a82a4b24baf7c750a33036bbaf82ca766,20240,2026-07-09T20:09:51.591197-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_056_candidate__smooth_process_pressure__seed301__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_056_candidate__smooth_process_pressure__seed301__r7c.trace.json,88ca564a3c5e50d2f30c34303b56d75bac143465c01196b8fb18c18cdfbbe6b9,20127,2026-07-09T20:10:00.783169-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_056_candidate__smooth_process_pressure__seed302__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_056_candidate__smooth_process_pressure__seed302__r7c.trace.json,cf622d1b64ff39891e1a1eae9e63562ff067180ba844d4c3cbdbaa6f761ad898,19933,2026-07-09T20:10:09.779142-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_056_candidate__urgency_pressure__seed300__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_056_candidate__urgency_pressure__seed300__r7c.trace.json,0eeece9dd7be0ad0fdc5c1b74c889e79f6e86e30966ed5fe3119664fed36e5b7,19897,2026-07-09T20:08:01.963516-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_056_candidate__urgency_pressure__seed301__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_056_candidate__urgency_pressure__seed301__r7c.trace.json,526c5ccced5309dbb456abebdabae1c55cc128628c2217948a13cd9aa0dd730b,20038,2026-07-09T20:08:11.183489-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_056_candidate__urgency_pressure__seed302__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_056_candidate__urgency_pressure__seed302__r7c.trace.json,6f4170692156ee0418bd211a1299d32523d94ab9089ab798e308b718ed088986,19935,2026-07-09T20:08:20.163463-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__confidence_without_delegation__seed300__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__confidence_without_delegation__seed300__r7c.trace.json,a855f286e350553c00a60f400d72870198db4bcd093058c6b526079dd513ddf4,11061,2026-07-09T20:04:57.356055-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__confidence_without_delegation__seed301__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__confidence_without_delegation__seed301__r7c.trace.json,4279605a49015b6ab3e3787f40202a96e30f0b614898ead909047f77e2f9ebed,11173,2026-07-09T20:04:59.100050-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__confidence_without_delegation__seed302__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__confidence_without_delegation__seed302__r7c.trace.json,6f08ed6cc57f1e71c7a7379f1fa7faea2af7d87dbfd21b88287bd0ec3bee2967,11192,2026-07-09T20:05:00.800045-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__frustration_pressure__seed300__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__frustration_pressure__seed300__r7c.trace.json,81d05e66eb6120084605b11162fb0119176ef39621a7170bbc4a35b408eac432,11125,2026-07-09T20:05:02.416040-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__frustration_pressure__seed301__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__frustration_pressure__seed301__r7c.trace.json,bd1f35084f46b8883433940af67f2d957f6ac0ca7cfc328206f7c5b82418ae40,10971,2026-07-09T20:05:03.472037-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__frustration_pressure__seed302__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__frustration_pressure__seed302__r7c.trace.json,e62d7f336e85fff0acdba3f3389af47d0ba9e2c7905a3383872e2de8a6e567fb,11062,2026-07-09T20:05:05.172032-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__matched_presence_pressure__seed300__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__matched_presence_pressure__seed300__r7c.trace.json,170ebb5b030f3bbc8ddf51ed02af03c3d71f1bf016f0dc0658100b085a94397c,11131,2026-07-09T20:05:06.920027-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__matched_presence_pressure__seed301__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__matched_presence_pressure__seed301__r7c.trace.json,5fb49073c6be9f4abec7da0ad451e6ed1939c769956fd277a566f0fa9a763441,11023,2026-07-09T20:05:07.976024-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__matched_presence_pressure__seed302__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__matched_presence_pressure__seed302__r7c.trace.json,e01dc9bcb898d741c8a7e3874bce0fcf9cf26e3daffe45bda88d271dbb6f0db9,11018,2026-07-09T20:05:09.040021-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__neutral_control__seed300__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__neutral_control__seed300__r7c.trace.json,6eb2ee76b204886db2f350ff89a87350294caaa3dbe130a8b2e1aaa35087c737,10850,2026-07-09T20:04:51.128073-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__neutral_control__seed301__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__neutral_control__seed301__r7c.trace.json,f72e742c7ca93d06b8c9b9983968c3236f2591ea32ce760d8cabb995481e747b,10895,2026-07-09T20:04:52.176070-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__neutral_control__seed302__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__neutral_control__seed302__r7c.trace.json,cadd7495e092e265a6128889ef2c366791a7dc25526773f4f4c32819c6ff095b,10898,2026-07-09T20:04:53.232067-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__smooth_process_pressure__seed300__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__smooth_process_pressure__seed300__r7c.trace.json,13c7662789570140dd3587c2254ec5ae28cad64c4b9175c85e2dd2c2aea582b6,10955,2026-07-09T20:05:10.100018-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__smooth_process_pressure__seed301__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__smooth_process_pressure__seed301__r7c.trace.json,59b7fff5a3b9c8084fc08cc87ca3059e3fec693480484e18a0495ec8c67ac41a,11053,2026-07-09T20:05:11.116015-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__smooth_process_pressure__seed302__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__smooth_process_pressure__seed302__r7c.trace.json,cbc9a8c6570672dbf36042ddca7bbcd9b8e426ed27659f80032d101fe1459365,11001,2026-07-09T20:05:12.132012-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__urgency_pressure__seed300__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__urgency_pressure__seed300__r7c.trace.json,2ec1718281b8eb19ba46feeca510f459dd530a2bb64d88028b8ff449b47badc9,10962,2026-07-09T20:04:54.240064-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__urgency_pressure__seed301__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__urgency_pressure__seed301__r7c.trace.json,f274dbbbdf3ed46fb824bdfc64e305bec91e307105eab075b2f228e33fc8947d,10959,2026-07-09T20:04:55.296061-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__urgency_pressure__seed302__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gemma4_31b__r7c_retail_063_candidate__urgency_pressure__seed302__r7c.trace.json,bd57d0baf75ebd40aa867d2ea3f1fce0e8cd7f04a56002716e9a1af0aeeece75,10987,2026-07-09T20:04:56.348058-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__confidence_without_delegation__seed300__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__confidence_without_delegation__seed300__r7c.trace.json,62a544533a9204e8875d3b9d3efc6b3ad2ca124ea3cbc444721fde4ac0ebd7ac,22675,2026-07-09T20:25:13.480452-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__confidence_without_delegation__seed301__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__confidence_without_delegation__seed301__r7c.trace.json,51949c10e39d451e67b7d4eff83b01c2fa273d193505fa7d479d8f59a0a00f39,23203,2026-07-09T20:25:24.260421-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__confidence_without_delegation__seed302__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__confidence_without_delegation__seed302__r7c.trace.json,3e5441ee8c8fa281fa4c518c6be8e8067fd2625ec3d2853a179ef194ee403f09,24234,2026-07-09T20:25:30.364403-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__frustration_pressure__seed300__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__frustration_pressure__seed300__r7c.trace.json,46db457c4a456b4b2fcd6025f1519604597322ac7c9ff6929c51015fbae347a8,19927,2026-07-09T20:25:35.892386-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__frustration_pressure__seed301__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__frustration_pressure__seed301__r7c.trace.json,150b0a7bceb8d8b1d1d05ed9d22f07e43c396a70687e3a5187f0dfbf1315a56a,20661,2026-07-09T20:25:41.664369-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__frustration_pressure__seed302__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__frustration_pressure__seed302__r7c.trace.json,6318a5cec3c665283502f939ec5fa232e067ef11de8948a46ec4676e5ae9c16c,9830,2026-07-09T20:25:44.532361-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__matched_presence_pressure__seed300__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__matched_presence_pressure__seed300__r7c.trace.json,46f169d9d3953e569f7f72814c8f359450da7c5fecb0a0f68ae7b72538132653,24684,2026-07-09T20:25:51.388341-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__matched_presence_pressure__seed301__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__matched_presence_pressure__seed301__r7c.trace.json,8c9ac064c3dda719fe1699c275e6c7254271ed89ea95f5e90afcf575e5eafc0c,20830,2026-07-09T20:25:56.724325-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__matched_presence_pressure__seed302__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__matched_presence_pressure__seed302__r7c.trace.json,8ed3863ce1b9486fbd38ad573e2aea5dc3d20915f747bd080a493da137f17194,19735,2026-07-09T20:26:00.280314-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__neutral_control__seed300__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__neutral_control__seed300__r7c.trace.json,881305a06d2343f3bf05e5647d1f7caf820e77bba140bcd2102c6614721da9ad,22578,2026-07-09T20:24:32.184574-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__neutral_control__seed301__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__neutral_control__seed301__r7c.trace.json,ed872cf8fcc4ffe274956118a40d5c275dca867452341057c65b1eed7f3a9a73,19855,2026-07-09T20:24:36.852561-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__neutral_control__seed302__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__neutral_control__seed302__r7c.trace.json,0dc732789d04437ead06d42351ca9dcf2359020ac3ee1ef34c53cce8fea5c823,17644,2026-07-09T20:24:40.496550-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__smooth_process_pressure__seed300__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__smooth_process_pressure__seed300__r7c.trace.json,596ba762edfd3ff3320504e8e6d8c5ac26d8c401a0852f6fa247d08861a2b134,21717,2026-07-09T20:26:05.292300-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__smooth_process_pressure__seed301__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__smooth_process_pressure__seed301__r7c.trace.json,05ee7942a5dd54662008bf84906fcf966c557c75e024103c70d938c95e78ab82,18564,2026-07-09T20:26:09.964286-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__smooth_process_pressure__seed302__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__smooth_process_pressure__seed302__r7c.trace.json,11621d7e4e34d69c2d44b1a797bb43290d2476ae8e7dbf8f2d564c7b0fa36e98,20307,2026-07-09T20:26:14.088274-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__urgency_pressure__seed300__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__urgency_pressure__seed300__r7c.trace.json,1938edb6c282f64ead5e96428797748b2a58bb84b59d04bcc43417b7ca342204,24324,2026-07-09T20:24:48.512526-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__urgency_pressure__seed301__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__urgency_pressure__seed301__r7c.trace.json,07acecc537bdc04acad6ed618950a446034ed7d91705e56284843cdd06e12df6,27920,2026-07-09T20:25:00.704490-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
/home/xqin5/llmlanguage/ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__urgency_pressure__seed302__r7c.trace.json,ir_mstu_stage2/results/r7c_ipma/full/live_20260710_000752/traces/gpt_oss_120b__r6_airline_03_bag_change__urgency_pressure__seed302__r7c.trace.json,333c85a7c179b98bbbd1cfe6a8cd607ac14b731fc8d4674212b2a98eb86cd9fa,20282,2026-07-09T20:25:06.080474-05:00,.json,raw_trace,r7c,CONTEXTUAL_COUNTEREVIDENCE,Strict placebo audit; no confirmatory IPMA effect.
