file_id,relative_path,file_name,extension,size,modified_time,experiment_family,likely_role,contains_raw_episode_data,contains_summary_statistics,contains_analysis_code,contains_figures,contains_attack_results,notes
13724,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gemma4_31b__retail_19/run_bundles/gemma4_31b__retail_19__neutral_repeated__seed300__tpl0__temp0_0.json,gemma4_31b__retail_19__neutral_repeated__seed300__tpl0__temp0_0.json,.json,231978,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13725,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gemma4_31b__retail_19/run_bundles/gemma4_31b__retail_19__praise_affect_single__seed301__tpl1__temp0_0.json,gemma4_31b__retail_19__praise_affect_single__seed301__tpl1__temp0_0.json,.json,262838,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13726,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gemma4_31b__retail_19/run_bundles/gemma4_31b__retail_19__praise_trust_single__seed300__tpl0__temp0_0.json,gemma4_31b__retail_19__praise_trust_single__seed300__tpl0__temp0_0.json,.json,290156,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13727,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gemma4_31b__retail_19/run_bundles/gemma4_31b__retail_19__insult_single__seed304__tpl4__temp0_0.json,gemma4_31b__retail_19__insult_single__seed304__tpl4__temp0_0.json,.json,499724,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13728,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/branch_decisions.jsonl,branch_decisions.jsonl,.jsonl,96425,2026-06-24,R4,other,0,0,0,0,0,
13729,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/user_simulator_events.jsonl,user_simulator_events.jsonl,.jsonl,67071,2026-06-24,R4,other,0,0,0,0,0,
13730,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/raw_model_outputs.jsonl,raw_model_outputs.jsonl,.jsonl,2550305,2026-06-24,R4,other,0,0,0,0,0,
13731,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_metrics.csv,run_metrics.csv,.csv,59162,2026-06-24,R4,summary/analysis_table,0,1,0,0,0,
13732,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/adapter_errors.jsonl,adapter_errors.jsonl,.jsonl,0,2026-06-24,R4,other,0,0,0,0,0,
13733,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/final_environment_states.jsonl,final_environment_states.jsonl,.jsonl,48840,2026-06-24,R4,other,0,0,0,0,0,
13734,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_contract.json,run_contract.json,.json,3488,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13735,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_manifest.csv,run_manifest.csv,.csv,26911,2026-06-24,R4,summary/analysis_table,0,1,0,0,0,
13736,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/normalized_tool_events.jsonl,normalized_tool_events.jsonl,.jsonl,641145,2026-06-24,R4,other,0,0,0,0,0,
13737,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/controlled_user_events.jsonl,controlled_user_events.jsonl,.jsonl,417601,2026-06-24,R4,other,0,0,0,0,0,
13738,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/style_wrapper_events.jsonl,style_wrapper_events.jsonl,.jsonl,391069,2026-06-24,R4,other,0,0,0,0,0,
13739,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/policy_failures.jsonl,policy_failures.jsonl,.jsonl,46783,2026-06-24,R4,other,0,0,0,0,0,
13740,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/state_deltas.jsonl,state_deltas.jsonl,.jsonl,104793,2026-06-24,R4,other,0,0,0,0,0,
13741,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/termination_reasons.jsonl,termination_reasons.jsonl,.jsonl,44490,2026-06-24,R4,other,0,0,0,0,0,
13742,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/invalid_tool_calls.jsonl,invalid_tool_calls.jsonl,.jsonl,0,2026-06-24,R4,other,0,0,0,0,0,
13743,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/evidence_events.jsonl,evidence_events.jsonl,.jsonl,244570,2026-06-24,R4,other,0,0,0,0,0,
13744,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/conversation_logs.jsonl,conversation_logs.jsonl,.jsonl,1391613,2026-06-24,R4,other,0,0,0,0,0,
13745,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/parser_health.jsonl,parser_health.jsonl,.jsonl,46680,2026-06-24,R4,other,0,0,0,0,0,
13746,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__praise_affect_single__seed300__tpl0__temp0_0.json,gpt_oss_120b__retail_21__praise_affect_single__seed300__tpl0__temp0_0.json,.json,186393,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13747,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__praise_affect_single__seed304__tpl4__temp0_0.json,gpt_oss_120b__retail_21__praise_affect_single__seed304__tpl4__temp0_0.json,.json,200023,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13748,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__insult_single__seed300__tpl0__temp0_0.json,gpt_oss_120b__retail_21__insult_single__seed300__tpl0__temp0_0.json,.json,186873,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13749,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__neutral_repeated__seed303__tpl3__temp0_0.json,gpt_oss_120b__retail_21__neutral_repeated__seed303__tpl3__temp0_0.json,.json,249391,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13750,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__insult_single__seed303__tpl3__temp0_0.json,gpt_oss_120b__retail_21__insult_single__seed303__tpl3__temp0_0.json,.json,186454,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13751,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__abuse_repeated__seed300__tpl0__temp0_0.json,gpt_oss_120b__retail_21__abuse_repeated__seed300__tpl0__temp0_0.json,.json,188567,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13752,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__praise_trust_single__seed304__tpl4__temp0_0.json,gpt_oss_120b__retail_21__praise_trust_single__seed304__tpl4__temp0_0.json,.json,186650,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13753,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__neutral_single__seed304__tpl4__temp0_0.json,gpt_oss_120b__retail_21__neutral_single__seed304__tpl4__temp0_0.json,.json,191302,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13754,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__abuse_repeated__seed301__tpl1__temp0_0.json,gpt_oss_120b__retail_21__abuse_repeated__seed301__tpl1__temp0_0.json,.json,202287,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13755,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__neutral_repeated__seed304__tpl4__temp0_0.json,gpt_oss_120b__retail_21__neutral_repeated__seed304__tpl4__temp0_0.json,.json,206292,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13756,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__praise_trust_single__seed302__tpl2__temp0_0.json,gpt_oss_120b__retail_21__praise_trust_single__seed302__tpl2__temp0_0.json,.json,189768,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13757,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__neutral_single__seed302__tpl2__temp0_0.json,gpt_oss_120b__retail_21__neutral_single__seed302__tpl2__temp0_0.json,.json,187134,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13758,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__abuse_repeated__seed302__tpl2__temp0_0.json,gpt_oss_120b__retail_21__abuse_repeated__seed302__tpl2__temp0_0.json,.json,221509,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13759,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__insult_single__seed301__tpl1__temp0_0.json,gpt_oss_120b__retail_21__insult_single__seed301__tpl1__temp0_0.json,.json,217261,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13760,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__neutral_repeated__seed301__tpl1__temp0_0.json,gpt_oss_120b__retail_21__neutral_repeated__seed301__tpl1__temp0_0.json,.json,222649,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13761,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__neutral_repeated__seed302__tpl2__temp0_0.json,gpt_oss_120b__retail_21__neutral_repeated__seed302__tpl2__temp0_0.json,.json,227883,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13762,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__praise_affect_single__seed302__tpl2__temp0_0.json,gpt_oss_120b__retail_21__praise_affect_single__seed302__tpl2__temp0_0.json,.json,189954,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13763,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__abuse_repeated__seed303__tpl3__temp0_0.json,gpt_oss_120b__retail_21__abuse_repeated__seed303__tpl3__temp0_0.json,.json,229196,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13764,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__praise_affect_single__seed303__tpl3__temp0_0.json,gpt_oss_120b__retail_21__praise_affect_single__seed303__tpl3__temp0_0.json,.json,199847,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13765,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__neutral_repeated__seed300__tpl0__temp0_0.json,gpt_oss_120b__retail_21__neutral_repeated__seed300__tpl0__temp0_0.json,.json,187941,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13766,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__praise_affect_single__seed301__tpl1__temp0_0.json,gpt_oss_120b__retail_21__praise_affect_single__seed301__tpl1__temp0_0.json,.json,224079,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13767,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__abuse_repeated__seed304__tpl4__temp0_0.json,gpt_oss_120b__retail_21__abuse_repeated__seed304__tpl4__temp0_0.json,.json,190851,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13768,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__praise_trust_single__seed303__tpl3__temp0_0.json,gpt_oss_120b__retail_21__praise_trust_single__seed303__tpl3__temp0_0.json,.json,191268,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13769,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__praise_trust_single__seed301__tpl1__temp0_0.json,gpt_oss_120b__retail_21__praise_trust_single__seed301__tpl1__temp0_0.json,.json,204645,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13770,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__praise_trust_single__seed300__tpl0__temp0_0.json,gpt_oss_120b__retail_21__praise_trust_single__seed300__tpl0__temp0_0.json,.json,188033,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13771,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__neutral_single__seed303__tpl3__temp0_0.json,gpt_oss_120b__retail_21__neutral_single__seed303__tpl3__temp0_0.json,.json,186428,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13772,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__insult_single__seed302__tpl2__temp0_0.json,gpt_oss_120b__retail_21__insult_single__seed302__tpl2__temp0_0.json,.json,244604,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13773,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__neutral_single__seed300__tpl0__temp0_0.json,gpt_oss_120b__retail_21__neutral_single__seed300__tpl0__temp0_0.json,.json,216172,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13774,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__neutral_single__seed301__tpl1__temp0_0.json,gpt_oss_120b__retail_21__neutral_single__seed301__tpl1__temp0_0.json,.json,201509,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13775,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_21/run_bundles/gpt_oss_120b__retail_21__insult_single__seed304__tpl4__temp0_0.json,gpt_oss_120b__retail_21__insult_single__seed304__tpl4__temp0_0.json,.json,370027,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13776,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/branch_decisions.jsonl,branch_decisions.jsonl,.jsonl,96415,2026-06-24,R4,other,0,0,0,0,0,
13777,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/user_simulator_events.jsonl,user_simulator_events.jsonl,.jsonl,82970,2026-06-24,R4,other,0,0,0,0,0,
13778,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/raw_model_outputs.jsonl,raw_model_outputs.jsonl,.jsonl,4402919,2026-06-24,R4,other,0,0,0,0,0,
13779,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_metrics.csv,run_metrics.csv,.csv,59598,2026-06-24,R4,summary/analysis_table,0,1,0,0,0,
13780,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/adapter_errors.jsonl,adapter_errors.jsonl,.jsonl,0,2026-06-24,R4,other,0,0,0,0,0,
13781,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/final_environment_states.jsonl,final_environment_states.jsonl,.jsonl,48838,2026-06-24,R4,other,0,0,0,0,0,
13782,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_contract.json,run_contract.json,.json,3488,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13783,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_manifest.csv,run_manifest.csv,.csv,26911,2026-06-24,R4,summary/analysis_table,0,1,0,0,0,
13784,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/normalized_tool_events.jsonl,normalized_tool_events.jsonl,.jsonl,800255,2026-06-24,R4,other,0,0,0,0,0,
13785,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/controlled_user_events.jsonl,controlled_user_events.jsonl,.jsonl,736664,2026-06-24,R4,other,0,0,0,0,0,
13786,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/style_wrapper_events.jsonl,style_wrapper_events.jsonl,.jsonl,685715,2026-06-24,R4,other,0,0,0,0,0,
13787,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/policy_failures.jsonl,policy_failures.jsonl,.jsonl,9702,2026-06-24,R4,other,0,0,0,0,0,
13788,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/state_deltas.jsonl,state_deltas.jsonl,.jsonl,86743,2026-06-24,R4,other,0,0,0,0,0,
13789,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/termination_reasons.jsonl,termination_reasons.jsonl,.jsonl,44490,2026-06-24,R4,other,0,0,0,0,0,
13790,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/invalid_tool_calls.jsonl,invalid_tool_calls.jsonl,.jsonl,0,2026-06-24,R4,other,0,0,0,0,0,
13791,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/evidence_events.jsonl,evidence_events.jsonl,.jsonl,189144,2026-06-24,R4,other,0,0,0,0,0,
13792,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/conversation_logs.jsonl,conversation_logs.jsonl,.jsonl,2020194,2026-06-24,R4,other,0,0,0,0,0,
13793,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/parser_health.jsonl,parser_health.jsonl,.jsonl,46690,2026-06-24,R4,other,0,0,0,0,0,
13794,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_bundles/gpt_oss_120b__retail_23__praise_affect_single__seed300__tpl0__temp0_0.json,gpt_oss_120b__retail_23__praise_affect_single__seed300__tpl0__temp0_0.json,.json,298748,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13795,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_bundles/gpt_oss_120b__retail_23__neutral_single__seed301__tpl1__temp0_0.json,gpt_oss_120b__retail_23__neutral_single__seed301__tpl1__temp0_0.json,.json,187361,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13796,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_bundles/gpt_oss_120b__retail_23__insult_single__seed301__tpl1__temp0_0.json,gpt_oss_120b__retail_23__insult_single__seed301__tpl1__temp0_0.json,.json,188360,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13797,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_bundles/gpt_oss_120b__retail_23__insult_single__seed302__tpl2__temp0_0.json,gpt_oss_120b__retail_23__insult_single__seed302__tpl2__temp0_0.json,.json,226884,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13798,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_bundles/gpt_oss_120b__retail_23__neutral_repeated__seed304__tpl4__temp0_0.json,gpt_oss_120b__retail_23__neutral_repeated__seed304__tpl4__temp0_0.json,.json,146028,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13799,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_bundles/gpt_oss_120b__retail_23__insult_single__seed304__tpl4__temp0_0.json,gpt_oss_120b__retail_23__insult_single__seed304__tpl4__temp0_0.json,.json,335605,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13800,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_bundles/gpt_oss_120b__retail_23__praise_affect_single__seed302__tpl2__temp0_0.json,gpt_oss_120b__retail_23__praise_affect_single__seed302__tpl2__temp0_0.json,.json,575871,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13801,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_bundles/gpt_oss_120b__retail_23__praise_affect_single__seed303__tpl3__temp0_0.json,gpt_oss_120b__retail_23__praise_affect_single__seed303__tpl3__temp0_0.json,.json,252070,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13802,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_bundles/gpt_oss_120b__retail_23__praise_affect_single__seed301__tpl1__temp0_0.json,gpt_oss_120b__retail_23__praise_affect_single__seed301__tpl1__temp0_0.json,.json,266241,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13803,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_bundles/gpt_oss_120b__retail_23__neutral_repeated__seed300__tpl0__temp0_0.json,gpt_oss_120b__retail_23__neutral_repeated__seed300__tpl0__temp0_0.json,.json,572847,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13804,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_bundles/gpt_oss_120b__retail_23__abuse_repeated__seed300__tpl0__temp0_0.json,gpt_oss_120b__retail_23__abuse_repeated__seed300__tpl0__temp0_0.json,.json,226634,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13805,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_bundles/gpt_oss_120b__retail_23__abuse_repeated__seed302__tpl2__temp0_0.json,gpt_oss_120b__retail_23__abuse_repeated__seed302__tpl2__temp0_0.json,.json,466038,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13806,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_bundles/gpt_oss_120b__retail_23__neutral_repeated__seed301__tpl1__temp0_0.json,gpt_oss_120b__retail_23__neutral_repeated__seed301__tpl1__temp0_0.json,.json,318696,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13807,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_bundles/gpt_oss_120b__retail_23__neutral_single__seed300__tpl0__temp0_0.json,gpt_oss_120b__retail_23__neutral_single__seed300__tpl0__temp0_0.json,.json,309829,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13808,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_bundles/gpt_oss_120b__retail_23__praise_trust_single__seed303__tpl3__temp0_0.json,gpt_oss_120b__retail_23__praise_trust_single__seed303__tpl3__temp0_0.json,.json,122634,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13809,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_bundles/gpt_oss_120b__retail_23__neutral_repeated__seed303__tpl3__temp0_0.json,gpt_oss_120b__retail_23__neutral_repeated__seed303__tpl3__temp0_0.json,.json,333668,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13810,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_bundles/gpt_oss_120b__retail_23__abuse_repeated__seed303__tpl3__temp0_0.json,gpt_oss_120b__retail_23__abuse_repeated__seed303__tpl3__temp0_0.json,.json,191110,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13811,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_bundles/gpt_oss_120b__retail_23__abuse_repeated__seed301__tpl1__temp0_0.json,gpt_oss_120b__retail_23__abuse_repeated__seed301__tpl1__temp0_0.json,.json,318289,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13812,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_bundles/gpt_oss_120b__retail_23__praise_trust_single__seed304__tpl4__temp0_0.json,gpt_oss_120b__retail_23__praise_trust_single__seed304__tpl4__temp0_0.json,.json,231592,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13813,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_bundles/gpt_oss_120b__retail_23__praise_trust_single__seed301__tpl1__temp0_0.json,gpt_oss_120b__retail_23__praise_trust_single__seed301__tpl1__temp0_0.json,.json,235414,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13814,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_bundles/gpt_oss_120b__retail_23__insult_single__seed300__tpl0__temp0_0.json,gpt_oss_120b__retail_23__insult_single__seed300__tpl0__temp0_0.json,.json,370273,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13815,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_bundles/gpt_oss_120b__retail_23__praise_trust_single__seed302__tpl2__temp0_0.json,gpt_oss_120b__retail_23__praise_trust_single__seed302__tpl2__temp0_0.json,.json,218374,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
13816,ir_mstu_stage2/results/stage2_5b_repair/measurement_complete_full_r5/gpt_oss_120b__retail_23/run_bundles/gpt_oss_120b__retail_23__neutral_repeated__seed302__tpl2__temp0_0.json,gpt_oss_120b__retail_23__neutral_repeated__seed302__tpl2__temp0_0.json,.json,567079,2026-06-24,R4,config/frozen/manifest,0,0,0,0,0,
