episode_id,batch,benchmark,model,task_id,task_type,family,condition,repeat,success,outcome_class,infra_failure,total_tool_calls,verification_depth,reads_before_first_mutation,first_state_changing_step,clarification_turns,no_state_change,verification_effort,total_verification_calls,duplicate_reads,alternative_evidence_calls,min_prereq_verification_calls,min_viable_total_verification_calls,n_interventions,mean_selector_score,mean_intervention_tokens
confirmatory|toolsandbox|add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools|mistral_small_3p2|C0|r3,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools,,compression,C0,3,1,correct_endpoint,0,1,21.0,1,,0,1,0.5,1,0,1,2,2,0,,
confirmatory|toolsandbox|add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools|mistral_small_3p2|C1|r3,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools,,compression,C1,3,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,2,2,0,,
confirmatory|toolsandbox|add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools|mistral_small_3p2|C2|r3,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools,,compression,C2,3,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,2,2,0,,
confirmatory|toolsandbox|add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools|mistral_small_3p2|C3|r3,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools,,compression,C3,3,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,2,2,2,,7
confirmatory|toolsandbox|add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools|mistral_small_3p2|C4|r3,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools,,compression,C4,3,0,wrong_state_changing,0,1,0.0,0,0,0,0,0.0,0,0,0,2,2,2,1.362,10.5
confirmatory|toolsandbox|add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools|mistral_small_3p2|C5|r3,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools,,compression,C5,3,1,correct_endpoint,0,3,1.0,2,2,0,0,1.0,2,0,2,2,2,1,,32
confirmatory|toolsandbox|add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools|mistral_small_3p2|C0|r4,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools,,compression,C0,4,1,correct_endpoint,0,4,1.5,3,3,0,0,1.5,3,1,2,2,2,0,,
confirmatory|toolsandbox|add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools|mistral_small_3p2|C1|r4,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools,,compression,C1,4,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,2,2,0,,
confirmatory|toolsandbox|add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools|mistral_small_3p2|C2|r4,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools,,compression,C2,4,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,2,2,0,,
confirmatory|toolsandbox|add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools|mistral_small_3p2|C3|r4,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools,,compression,C3,4,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,2,2,2,,7
confirmatory|toolsandbox|add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools|mistral_small_3p2|C4|r4,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools,,compression,C4,4,0,wrong_state_changing,0,2,0.5,1,1,0,0,0.5,1,0,1,2,2,2,1.362,10.5
confirmatory|toolsandbox|add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools|mistral_small_3p2|C5|r4,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_weekday_delta_and_time_multiple_user_turn_alt_3_distraction_tools,,compression,C5,4,0,infrastructure_failure,1,0,21.0,0,,0,1,0.0,0,0,0,2,2,1,,32
confirmatory|toolsandbox|modify_contact_with_message_recency_multiple_user_turn_alt|mistral_small_3p2|C0|r3,r9v1_clean,toolsandbox,mistral_small_3p2,modify_contact_with_message_recency_multiple_user_turn_alt,,compression,C0,3,0,budget_exhausted,0,2,21.0,2,,0,1,0.4,2,0,2,2,5,0,,
confirmatory|toolsandbox|modify_contact_with_message_recency_multiple_user_turn_alt|mistral_small_3p2|C1|r3,r9v1_clean,toolsandbox,mistral_small_3p2,modify_contact_with_message_recency_multiple_user_turn_alt,,compression,C1,3,1,correct_endpoint,0,2,21.0,2,,0,1,0.4,2,0,2,2,5,0,,
confirmatory|toolsandbox|modify_contact_with_message_recency_multiple_user_turn_alt|mistral_small_3p2|C2|r3,r9v1_clean,toolsandbox,mistral_small_3p2,modify_contact_with_message_recency_multiple_user_turn_alt,,compression,C2,3,0,budget_exhausted,0,2,21.0,2,,0,1,0.4,2,0,2,2,5,0,,
confirmatory|toolsandbox|modify_contact_with_message_recency_multiple_user_turn_alt|mistral_small_3p2|C3|r3,r9v1_clean,toolsandbox,mistral_small_3p2,modify_contact_with_message_recency_multiple_user_turn_alt,,compression,C3,3,0,budget_exhausted,0,2,21.0,2,,0,1,0.4,2,0,2,2,5,2,,7
confirmatory|toolsandbox|modify_contact_with_message_recency_multiple_user_turn_alt|mistral_small_3p2|C4|r3,r9v1_clean,toolsandbox,mistral_small_3p2,modify_contact_with_message_recency_multiple_user_turn_alt,,compression,C4,3,1,correct_endpoint,0,5,21.0,5,,0,1,1.0,5,0,3,2,5,4,1.0643,8.75
confirmatory|toolsandbox|modify_contact_with_message_recency_multiple_user_turn_alt|mistral_small_3p2|C5|r3,r9v1_clean,toolsandbox,mistral_small_3p2,modify_contact_with_message_recency_multiple_user_turn_alt,,compression,C5,3,1,correct_endpoint,0,6,21.0,6,,0,1,1.2,6,2,2,2,5,5,,32
confirmatory|toolsandbox|modify_contact_with_message_recency_multiple_user_turn_alt|mistral_small_3p2|C0|r4,r9v1_clean,toolsandbox,mistral_small_3p2,modify_contact_with_message_recency_multiple_user_turn_alt,,compression,C0,4,0,budget_exhausted,0,2,21.0,2,,0,1,0.4,2,0,2,2,5,0,,
confirmatory|toolsandbox|modify_contact_with_message_recency_multiple_user_turn_alt|mistral_small_3p2|C1|r4,r9v1_clean,toolsandbox,mistral_small_3p2,modify_contact_with_message_recency_multiple_user_turn_alt,,compression,C1,4,0,budget_exhausted,0,2,21.0,2,,0,1,0.4,2,0,2,2,5,0,,
confirmatory|toolsandbox|modify_contact_with_message_recency_multiple_user_turn_alt|mistral_small_3p2|C2|r4,r9v1_clean,toolsandbox,mistral_small_3p2,modify_contact_with_message_recency_multiple_user_turn_alt,,compression,C2,4,0,budget_exhausted,0,2,21.0,2,,0,1,0.4,2,0,2,2,5,0,,
confirmatory|toolsandbox|modify_contact_with_message_recency_multiple_user_turn_alt|mistral_small_3p2|C3|r4,r9v1_clean,toolsandbox,mistral_small_3p2,modify_contact_with_message_recency_multiple_user_turn_alt,,compression,C3,4,1,correct_endpoint,0,5,21.0,5,,0,1,1.0,5,0,3,2,5,9,,7
confirmatory|toolsandbox|modify_contact_with_message_recency_multiple_user_turn_alt|mistral_small_3p2|C4|r4,r9v1_clean,toolsandbox,mistral_small_3p2,modify_contact_with_message_recency_multiple_user_turn_alt,,compression,C4,4,0,budget_exhausted,0,2,21.0,2,,0,1,0.4,2,0,2,2,5,2,1.362,10.5
confirmatory|toolsandbox|modify_contact_with_message_recency_multiple_user_turn_alt|mistral_small_3p2|C5|r4,r9v1_clean,toolsandbox,mistral_small_3p2,modify_contact_with_message_recency_multiple_user_turn_alt,,compression,C5,4,0,budget_exhausted,0,2,21.0,2,,0,1,0.4,2,0,2,2,5,2,,32
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C0|r0,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C0,0,1,correct_endpoint,0,2,1.0,1,1,0,0,1.0,1,0,1,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C1|r0,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C1,0,0,budget_exhausted,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C2|r0,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C2,0,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C3|r0,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C3,0,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,2,,7
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C4|r0,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C4,0,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,1,1.4601,12
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C5|r0,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C5,0,0,wrong_state_changing,0,2,1.0,1,1,0,0,1.0,1,0,1,1,1,1,,32
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C0|r1,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C0,1,1,correct_endpoint,0,1,21.0,1,,0,1,1.0,1,0,1,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C1|r1,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C1,1,0,budget_exhausted,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C2|r1,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C2,1,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C3|r1,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C3,1,1,correct_endpoint,0,1,21.0,1,,0,1,1.0,1,0,1,1,1,2,,7
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C4|r1,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C4,1,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,1,1.4601,12
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C5|r1,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C5,1,0,wrong_state_changing,0,2,1.0,1,1,0,0,1.0,1,0,1,1,1,1,,32
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C0|r2,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C0,2,1,correct_endpoint,0,1,21.0,1,,0,1,1.0,1,0,1,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C1|r2,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C1,2,0,budget_exhausted,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C2|r2,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C2,2,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C3|r2,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C3,2,1,correct_endpoint,0,1,21.0,1,,0,1,1.0,1,0,1,1,1,2,,7
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C4|r2,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C4,2,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,1,1.4601,12
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C5|r2,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C5,2,0,wrong_state_changing,0,2,1.0,1,1,0,0,1.0,1,0,1,1,1,1,,32
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C0|r3,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C0,3,1,correct_endpoint,0,1,21.0,1,,0,1,1.0,1,0,1,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C1|r3,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C1,3,0,budget_exhausted,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C2|r3,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C2,3,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C3|r3,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C3,3,1,correct_endpoint,0,2,1.0,1,1,0,0,1.0,1,0,1,1,1,2,,7
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C4|r3,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C4,3,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,1,1.4601,12
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C5|r3,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C5,3,0,wrong_state_changing,0,2,1.0,1,1,0,0,1.0,1,0,1,1,1,1,,32
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C0|r4,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C0,4,1,correct_endpoint,0,1,21.0,1,,0,1,1.0,1,0,1,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C1|r4,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C1,4,0,budget_exhausted,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C2|r4,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C2,4,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C3|r4,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C3,4,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,2,,7
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C4|r4,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C4,4,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,1,1.4601,12
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools|mistral_small_3p2|C5|r4,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_10_distraction_tools,,compression,C5,4,0,wrong_state_changing,0,2,1.0,1,1,0,0,1.0,1,0,1,1,1,1,,32
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C0|r0,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C0,0,1,correct_endpoint,0,2,1.0,1,1,0,0,1.0,1,0,1,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C1|r0,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C1,0,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C2|r0,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C2,0,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C3|r0,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C3,0,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,1,,7
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C4|r0,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C4,0,1,correct_endpoint,0,2,1.0,1,1,0,0,1.0,1,0,1,1,1,3,1.3947,11
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C5|r0,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C5,0,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,1,,32
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C0|r1,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C0,1,1,correct_endpoint,0,2,1.0,1,1,0,0,1.0,1,0,1,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C1|r1,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C1,1,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C2|r1,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C2,1,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C3|r1,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C3,1,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,1,,7
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C4|r1,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C4,1,1,correct_endpoint,0,2,1.0,1,1,0,0,1.0,1,0,1,1,1,3,1.3947,11
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C5|r1,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C5,1,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,1,,32
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C0|r2,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C0,2,1,correct_endpoint,0,1,21.0,1,,0,1,1.0,1,0,1,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C1|r2,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C1,2,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C2|r2,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C2,2,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C3|r2,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C3,2,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,1,,7
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C4|r2,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C4,2,1,correct_endpoint,0,2,1.0,1,1,0,0,1.0,1,0,1,1,1,3,1.3947,11
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C5|r2,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C5,2,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,1,,32
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C0|r3,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C0,3,1,correct_endpoint,0,2,1.0,1,1,0,0,1.0,1,0,1,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C1|r3,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C1,3,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C2|r3,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C2,3,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,0,,
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C3|r3,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C3,3,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,1,,7
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C4|r3,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C4,3,1,correct_endpoint,0,2,1.0,1,1,0,0,1.0,1,0,1,1,1,3,1.3947,11
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C5|r3,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C5,3,0,no_state_change,0,0,21.0,0,,0,1,0.0,0,0,0,1,1,1,,32
confirmatory|toolsandbox|add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools|mistral_small_3p2|C0|r4,r9v1_clean,toolsandbox,mistral_small_3p2,add_reminder_content_and_date_and_time_multiple_user_turn_3_distraction_tools,,compression,C0,4,1,correct_endpoint,0,2,1.0,1,1,0,0,1.0,1,0,1,1,1,0,,
